loss,accuracy
1.0348165035247805,0.7676072120666504
1.0488430261611938,0.7669360041618347
1.0377687215805054,0.7690739631652832
1.0405819416046145,0.7656183838844299
1.0407058000564575,0.7670851349830627
1.036880612373352,0.768676221370697
1.071029782295227,0.7617899179458618
1.020350217819214,0.7720571756362915
1.0358984470367432,0.7718831300735474
1.0402517318725586,0.7684773206710815
1.0396751165390017,0.7662398815155029
1.0343172550201416,0.7676817774772644
1.0424118041992188,0.7673586010932922
1.0233107805252075,0.7709384560585022
1.0217767953872678,0.7744934558868408
1.0289762020111084,0.7707396149635315
1.0263895988464355,0.7705158591270447
1.01626718044281,0.7744686007499695
1.020776629447937,0.772330641746521
1.0267455577850342,0.7719080448150635
1.0311822891235352,0.7697948813438416
1.0292413234710691,0.771162211894989
1.0283869504928589,0.7710379362106323
1.0312881469726562,0.77061527967453
1.0356696844100952,0.7689496874809265
1.0343587398529053,0.7669360041618347
1.0324034690856934,0.7694717049598694
1.0284870862960815,0.7703418135643005
1.0240299701690674,0.7697700262069702
1.0334676504135132,0.7696954607963562
1.0383726358413696,0.7690988183021545
1.0386968851089478,0.7699440717697144
1.025420069694519,0.7692728638648987
1.0170166492462158,0.7744686007499695
1.0219846963882446,0.772479772567749
1.0187036991119385,0.7743194699287415
1.0438196659088137,0.7635301351547241
1.0227147340774536,0.771087646484375
1.0259853601455688,0.7709633111953735
1.0276882648468018,0.7690988183021545
1.0242896080017092,0.7714356780052185
1.0447711944580078,0.7637538909912109
1.0426714420318604,0.7669360041618347
1.0240168571472168,0.7718582749366759
1.015677809715271,0.7726289629936218
1.0291879177093506,0.772479772567749
1.0296223163604736,0.7681541442871094
1.0277652740478516,0.7697948813438416
1.0264670848846436,0.7725046873092651
1.0286033153533936,0.769844651222229
1.0175343751907349,0.7724549174308777
1.026493787765503,0.7679800987243652
1.0199140310287476,0.7713114023208618
1.0078341960906982,0.7741702795028687
1.016586422920227,0.772803008556366
1.0184253454208374,0.7720323204994202
1.0230518579483032,0.7727035284042358
1.0167504549026491,0.7739465236663818
1.0220255851745603,0.7713114023208618
1.0219711065292358,0.7710627913475037
1.0163390636444092,0.7721317410469055
1.0158841609954834,0.7738719582557678
1.018762469291687,0.7731758952140808
1.0338722467422483,0.7687756419181824
1.0164713859558103,0.7721068859100342
1.0143581628799438,0.774120569229126
1.0141537189483645,0.7733001708984375
1.0236256122589111,0.771709144115448
1.0140912532806396,0.7735984921455383
1.0123004913330078,0.7722809314727783
1.0272147655487058,0.7692728638648987
1.0220136642456057,0.7711870670318604
1.0228562355041504,0.7700932025909424
1.0216776132583618,0.7715599536895752
1.0183770656585691,0.7743940353393555
1.0255602598190308,0.7682535648345947
1.0120372772216797,0.7730764746665955
1.029549479484558,0.7678806781768799
1.009976148605347,0.7748414874076843
1.0294759273529053,0.768676221370697
1.01652991771698,0.7719577550888062
1.0071762800216677,0.7719080448150635
1.017107009887695,0.7697948813438416
1.0260605812072754,0.7689745426177979
1.0223853588104248,0.7705158591270447
1.0048397779464722,0.7738222479820251
1.0079065561294556,0.7751647233963013
1.0065336227416992,0.7723803520202637
1.0027704238891602,0.7747420668601991
0.9983859062194824,0.7760596871376038
1.0098333358764648,0.7720820307731628
1.000437617301941,0.7750652432441711
1.0143669843673706,0.7719328999519348
1.0062686204910278,0.7769297957420349
1.0212594270706177,0.7704163789749146
1.0246373414993286,0.7712119221687317
1.0066907405853271,0.7747669219970703
0.9996547698974608,0.773971438407898
1.010608792304993,0.7734245061874391
1.0039509534835815,0.7744934558868408
1.0056259632110596,0.7744686007499695
1.0093281269073486,0.7729521393775941
0.9972097277641296,0.7779490351676941
1.0098743438720703,0.77287757396698
1.0091453790664673,0.7733001708984375
0.997115433216095,0.7770789265632629
0.989567756652832,0.7788439989089966
0.996276319026947,0.7738968133926392
1.0123171806335451,0.7721565961837769
1.009732007980347,0.7734742164611816
1.0103505849838257,0.7738719582557678
